ano,mes,faixa,sexo,grupo,subgrupo,obitos
1996,1,0-9,F,circulatorio,cardiomiopatia_i42_i43,5
1996,1,0-9,F,circulatorio,cardiopatia_mal_definida_i51,2
1996,1,0-9,F,circulatorio,cerebrovascular_i60_i69,7
1996,1,0-9,F,circulatorio,circulatorio_outras,6
1996,1,0-9,F,circulatorio,insuf_cardiaca_i50,11
1996,1,0-9,F,circulatorio,parada_arritmia_i46_i49,2
1996,1,0-9,F,digestivo,"",30
1996,1,0-9,F,endocrino_diabetes,"",75
1996,1,0-9,F,endocrino_diabetes,diabetes_e10_e14,4
1996,1,0-9,F,externas,"",215
1996,1,0-9,F,geniturinario,"",14
1996,1,0-9,F,infecciosas,"",363
1996,1,0-9,F,infecciosas,sepse_a40_a41,111
1996,1,0-9,F,mal_definidas,"",493
1996,1,0-9,F,neoplasias,cancer_hematologico_c81_c96,17
1996,1,0-9,F,neoplasias,cancer_outros_c00_c97,29
1996,1,0-9,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,4
1996,1,0-9,F,neuro_mentais,"",86
1996,1,0-9,F,outras,"",1696
1996,1,0-9,F,respiratorio,"",68
1996,1,0-9,F,respiratorio,pneumonia_j12_j18,220
1996,1,0-9,I,externas,"",2
1996,1,0-9,I,infecciosas,"",4
1996,1,0-9,I,mal_definidas,"",4
1996,1,0-9,I,neoplasias,cancer_hematologico_c81_c96,1
1996,1,0-9,I,outras,"",61
1996,1,0-9,I,respiratorio,pneumonia_j12_j18,5
1996,1,0-9,M,circulatorio,cardiomiopatia_i42_i43,6
1996,1,0-9,M,circulatorio,cardiopatia_mal_definida_i51,7
1996,1,0-9,M,circulatorio,cerebrovascular_i60_i69,8
1996,1,0-9,M,circulatorio,circulatorio_outras,8
1996,1,0-9,M,circulatorio,embolia_pulmonar_i26,2
1996,1,0-9,M,circulatorio,insuf_cardiaca_i50,6
1996,1,0-9,M,circulatorio,miocardite_i40_i41,2
1996,1,0-9,M,circulatorio,parada_arritmia_i46_i49,2
1996,1,0-9,M,digestivo,"",30
1996,1,0-9,M,endocrino_diabetes,"",100
1996,1,0-9,M,endocrino_diabetes,diabetes_e10_e14,3
1996,1,0-9,M,externas,"",329
1996,1,0-9,M,geniturinario,"",21
1996,1,0-9,M,infecciosas,"",427
1996,1,0-9,M,infecciosas,sepse_a40_a41,136
1996,1,0-9,M,mal_definidas,"",652
1996,1,0-9,M,neoplasias,cancer_hematologico_c81_c96,27
1996,1,0-9,M,neoplasias,cancer_outros_c00_c97,34
1996,1,0-9,M,neoplasias,cancer_pulmao_c34,1
1996,1,0-9,M,neoplasias,neoplasia_in_situ_benigna_d00_d48,8
1996,1,0-9,M,neuro_mentais,"",108
1996,1,0-9,M,outras,"",2206
1996,1,0-9,M,respiratorio,"",88
1996,1,0-9,M,respiratorio,pneumonia_j12_j18,274
1996,1,10-19,F,circulatorio,cardiomiopatia_i42_i43,2
1996,1,10-19,F,circulatorio,cardiopatia_mal_definida_i51,2
1996,1,10-19,F,circulatorio,cerebrovascular_i60_i69,11
1996,1,10-19,F,circulatorio,circulatorio_outras,16
1996,1,10-19,F,circulatorio,embolia_pulmonar_i26,4
1996,1,10-19,F,circulatorio,hipertensao_i10,1
1996,1,10-19,F,circulatorio,infarto_agudo_i21_i22,3
1996,1,10-19,F,circulatorio,insuf_cardiaca_i50,5
1996,1,10-19,F,circulatorio,parada_arritmia_i46_i49,1
1996,1,10-19,F,digestivo,"",21
1996,1,10-19,F,endocrino_diabetes,"",6
1996,1,10-19,F,endocrino_diabetes,diabetes_e10_e14,7
1996,1,10-19,F,externas,"",322
1996,1,10-19,F,geniturinario,"",7
1996,1,10-19,F,infecciosas,"",31
1996,1,10-19,F,infecciosas,sepse_a40_a41,16
1996,1,10-19,F,mal_definidas,"",59
1996,1,10-19,F,neoplasias,cancer_hematologico_c81_c96,19
1996,1,10-19,F,neoplasias,cancer_outros_c00_c97,31
1996,1,10-19,F,neoplasias,cancer_pulmao_c34,1
1996,1,10-19,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,1
1996,1,10-19,F,neuro_mentais,"",28
1996,1,10-19,F,outras,"",43
1996,1,10-19,F,respiratorio,"",22
1996,1,10-19,F,respiratorio,pneumonia_j12_j18,26
1996,1,10-19,I,externas,"",2
1996,1,10-19,I,mal_definidas,"",2
1996,1,10-19,I,respiratorio,"",1
1996,1,10-19,M,circulatorio,cardiomiopatia_i42_i43,3
1996,1,10-19,M,circulatorio,cardiopatia_mal_definida_i51,2
1996,1,10-19,M,circulatorio,cerebrovascular_i60_i69,12
1996,1,10-19,M,circulatorio,circulatorio_outras,28
1996,1,10-19,M,circulatorio,infarto_agudo_i21_i22,6
1996,1,10-19,M,circulatorio,insuf_cardiaca_i50,8
1996,1,10-19,M,circulatorio,isquemica_outras_i20_i25,1
1996,1,10-19,M,circulatorio,parada_arritmia_i46_i49,1
1996,1,10-19,M,digestivo,"",17
1996,1,10-19,M,endocrino_diabetes,"",7
1996,1,10-19,M,endocrino_diabetes,diabetes_e10_e14,3
1996,1,10-19,M,externas,"",1245
1996,1,10-19,M,geniturinario,"",7
1996,1,10-19,M,infecciosas,"",41
1996,1,10-19,M,infecciosas,sepse_a40_a41,24
1996,1,10-19,M,mal_definidas,"",118
1996,1,10-19,M,neoplasias,cancer_estomago_c16,1
1996,1,10-19,M,neoplasias,cancer_hematologico_c81_c96,32
1996,1,10-19,M,neoplasias,cancer_outros_c00_c97,38
1996,1,10-19,M,neoplasias,neoplasia_in_situ_benigna_d00_d48,4
1996,1,10-19,M,neuro_mentais,"",38
1996,1,10-19,M,outras,"",27
1996,1,10-19,M,respiratorio,"",29
1996,1,10-19,M,respiratorio,pneumonia_j12_j18,32
1996,1,20-29,F,circulatorio,cardiomiopatia_i42_i43,4
1996,1,20-29,F,circulatorio,cardiopatia_mal_definida_i51,1
1996,1,20-29,F,circulatorio,cerebrovascular_i60_i69,39
1996,1,20-29,F,circulatorio,circulatorio_outras,23
1996,1,20-29,F,circulatorio,embolia_pulmonar_i26,3
1996,1,20-29,F,circulatorio,hipertensao_i10,1
1996,1,20-29,F,circulatorio,infarto_agudo_i21_i22,8
1996,1,20-29,F,circulatorio,insuf_cardiaca_i50,11
1996,1,20-29,F,circulatorio,isquemica_outras_i20_i25,3
1996,1,20-29,F,circulatorio,trombose_venosa_i80_i82,1
1996,1,20-29,F,digestivo,"",38
1996,1,20-29,F,endocrino_diabetes,"",11
1996,1,20-29,F,endocrino_diabetes,diabetes_e10_e14,21
1996,1,20-29,F,externas,"",315
1996,1,20-29,F,geniturinario,"",17
1996,1,20-29,F,infecciosas,"",147
1996,1,20-29,F,infecciosas,sepse_a40_a41,23
1996,1,20-29,F,mal_definidas,"",114
1996,1,20-29,F,neoplasias,cancer_colorretal_c18_c21,3
1996,1,20-29,F,neoplasias,cancer_estomago_c16,4
1996,1,20-29,F,neoplasias,cancer_hematologico_c81_c96,23
1996,1,20-29,F,neoplasias,cancer_mama_c50,7
1996,1,20-29,F,neoplasias,cancer_outros_c00_c97,36
1996,1,20-29,F,neoplasias,cancer_pancreas_c25,2
1996,1,20-29,F,neoplasias,cancer_pulmao_c34,3
1996,1,20-29,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,4
1996,1,20-29,F,neuro_mentais,"",32
1996,1,20-29,F,outras,"",90
1996,1,20-29,F,respiratorio,"",22
1996,1,20-29,F,respiratorio,pneumonia_j12_j18,32
1996,1,20-29,I,circulatorio,embolia_pulmonar_i26,1
1996,1,20-29,I,externas,"",5
1996,1,20-29,I,mal_definidas,"",3
1996,1,20-29,I,neuro_mentais,"",2
1996,1,20-29,I,respiratorio,pneumonia_j12_j18,1
1996,1,20-29,M,circulatorio,cardiomiopatia_i42_i43,13
1996,1,20-29,M,circulatorio,cardiopatia_mal_definida_i51,4
1996,1,20-29,M,circulatorio,cerebrovascular_i60_i69,31
1996,1,20-29,M,circulatorio,circulatorio_outras,32
1996,1,20-29,M,circulatorio,embolia_pulmonar_i26,6
1996,1,20-29,M,circulatorio,infarto_agudo_i21_i22,18
1996,1,20-29,M,circulatorio,insuf_cardiaca_i50,17
1996,1,20-29,M,circulatorio,isquemica_outras_i20_i25,2
1996,1,20-29,M,circulatorio,miocardite_i40_i41,1
1996,1,20-29,M,circulatorio,parada_arritmia_i46_i49,5
1996,1,20-29,M,circulatorio,trombose_venosa_i80_i82,2
1996,1,20-29,M,digestivo,"",102
1996,1,20-29,M,endocrino_diabetes,"",11
1996,1,20-29,M,endocrino_diabetes,diabetes_e10_e14,19
1996,1,20-29,M,externas,"",2419
1996,1,20-29,M,geniturinario,"",16
1996,1,20-29,M,infecciosas,"",309
1996,1,20-29,M,infecciosas,sepse_a40_a41,15
1996,1,20-29,M,mal_definidas,"",223
1996,1,20-29,M,neoplasias,cancer_colorretal_c18_c21,6
1996,1,20-29,M,neoplasias,cancer_estomago_c16,3
1996,1,20-29,M,neoplasias,cancer_hematologico_c81_c96,35
1996,1,20-29,M,neoplasias,cancer_outros_c00_c97,45
1996,1,20-29,M,neoplasias,neoplasia_in_situ_benigna_d00_d48,8
1996,1,20-29,M,neuro_mentais,"",81
1996,1,20-29,M,outras,"",34
1996,1,20-29,M,respiratorio,"",42
1996,1,20-29,M,respiratorio,pneumonia_j12_j18,61
1996,1,30-39,F,circulatorio,cardiomiopatia_i42_i43,16
1996,1,30-39,F,circulatorio,cardiopatia_mal_definida_i51,5
1996,1,30-39,F,circulatorio,cerebrovascular_i60_i69,104
1996,1,30-39,F,circulatorio,circulatorio_outras,36
1996,1,30-39,F,circulatorio,embolia_pulmonar_i26,8
1996,1,30-39,F,circulatorio,hipertensao_i10,11
1996,1,30-39,F,circulatorio,infarto_agudo_i21_i22,61
1996,1,30-39,F,circulatorio,insuf_cardiaca_i50,33
1996,1,30-39,F,circulatorio,isquemica_outras_i20_i25,4
1996,1,30-39,F,circulatorio,parada_arritmia_i46_i49,1
1996,1,30-39,F,circulatorio,trombose_venosa_i80_i82,2
1996,1,30-39,F,digestivo,"",84
1996,1,30-39,F,endocrino_diabetes,"",22
1996,1,30-39,F,endocrino_diabetes,diabetes_e10_e14,28
1996,1,30-39,F,externas,"",283
1996,1,30-39,F,geniturinario,"",35
1996,1,30-39,F,infecciosas,"",182
1996,1,30-39,F,infecciosas,sepse_a40_a41,21
1996,1,30-39,F,mal_definidas,"",200
1996,1,30-39,F,neoplasias,cancer_colorretal_c18_c21,15
1996,1,30-39,F,neoplasias,cancer_estomago_c16,14
1996,1,30-39,F,neoplasias,cancer_hematologico_c81_c96,25
1996,1,30-39,F,neoplasias,cancer_mama_c50,49
1996,1,30-39,F,neoplasias,cancer_outros_c00_c97,120
1996,1,30-39,F,neoplasias,cancer_pancreas_c25,1
1996,1,30-39,F,neoplasias,cancer_pulmao_c34,8
1996,1,30-39,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,5
1996,1,30-39,F,neuro_mentais,"",46
1996,1,30-39,F,outras,"",89
1996,1,30-39,F,respiratorio,"",62
1996,1,30-39,F,respiratorio,pneumonia_j12_j18,45
1996,1,30-39,I,endocrino_diabetes,diabetes_e10_e14,1
1996,1,30-39,I,externas,"",1
1996,1,30-39,I,mal_definidas,"",2
1996,1,30-39,I,neoplasias,cancer_pulmao_c34,1
1996,1,30-39,M,circulatorio,cardiomiopatia_i42_i43,40
1996,1,30-39,M,circulatorio,cardiopatia_mal_definida_i51,4
1996,1,30-39,M,circulatorio,cerebrovascular_i60_i69,100
1996,1,30-39,M,circulatorio,circulatorio_outras,54
1996,1,30-39,M,circulatorio,embolia_pulmonar_i26,6
1996,1,30-39,M,circulatorio,hipertensao_i10,9
1996,1,30-39,M,circulatorio,infarto_agudo_i21_i22,121
1996,1,30-39,M,circulatorio,insuf_cardiaca_i50,45
1996,1,30-39,M,circulatorio,isquemica_outras_i20_i25,10
1996,1,30-39,M,circulatorio,parada_arritmia_i46_i49,5
1996,1,30-39,M,circulatorio,trombose_venosa_i80_i82,1
1996,1,30-39,M,digestivo,"",296
1996,1,30-39,M,endocrino_diabetes,"",24
1996,1,30-39,M,endocrino_diabetes,diabetes_e10_e14,35
1996,1,30-39,M,externas,"",1852
1996,1,30-39,M,geniturinario,"",31
1996,1,30-39,M,infecciosas,"",571
1996,1,30-39,M,infecciosas,sepse_a40_a41,39
1996,1,30-39,M,mal_definidas,"",382
1996,1,30-39,M,neoplasias,cancer_colorretal_c18_c21,11
1996,1,30-39,M,neoplasias,cancer_estomago_c16,19
1996,1,30-39,M,neoplasias,cancer_hematologico_c81_c96,24
1996,1,30-39,M,neoplasias,cancer_outros_c00_c97,79
1996,1,30-39,M,neoplasias,cancer_pancreas_c25,1
1996,1,30-39,M,neoplasias,cancer_prostata_c61,1
1996,1,30-39,M,neoplasias,cancer_pulmao_c34,12
1996,1,30-39,M,neoplasias,neoplasia_in_situ_benigna_d00_d48,6
1996,1,30-39,M,neuro_mentais,"",158
1996,1,30-39,M,outras,"",28
1996,1,30-39,M,respiratorio,"",94
1996,1,30-39,M,respiratorio,pneumonia_j12_j18,98
1996,1,40-49,F,circulatorio,cardiomiopatia_i42_i43,28
1996,1,40-49,F,circulatorio,cardiopatia_mal_definida_i51,10
1996,1,40-49,F,circulatorio,cerebrovascular_i60_i69,282
1996,1,40-49,F,circulatorio,circulatorio_outras,100
1996,1,40-49,F,circulatorio,embolia_pulmonar_i26,19
1996,1,40-49,F,circulatorio,hipertensao_i10,13
1996,1,40-49,F,circulatorio,infarto_agudo_i21_i22,127
1996,1,40-49,F,circulatorio,insuf_cardiaca_i50,49
1996,1,40-49,F,circulatorio,isquemica_outras_i20_i25,22
1996,1,40-49,F,circulatorio,parada_arritmia_i46_i49,15
1996,1,40-49,F,circulatorio,trombose_venosa_i80_i82,8
1996,1,40-49,F,digestivo,"",131
1996,1,40-49,F,endocrino_diabetes,"",25
1996,1,40-49,F,endocrino_diabetes,diabetes_e10_e14,64
1996,1,40-49,F,externas,"",226
1996,1,40-49,F,geniturinario,"",43
1996,1,40-49,F,infecciosas,"",159
1996,1,40-49,F,infecciosas,sepse_a40_a41,29
1996,1,40-49,F,mal_definidas,"",295
1996,1,40-49,F,neoplasias,cancer_colorretal_c18_c21,22
1996,1,40-49,F,neoplasias,cancer_estomago_c16,19
1996,1,40-49,F,neoplasias,cancer_hematologico_c81_c96,34
1996,1,40-49,F,neoplasias,cancer_mama_c50,116
1996,1,40-49,F,neoplasias,cancer_outros_c00_c97,271
1996,1,40-49,F,neoplasias,cancer_pancreas_c25,10
1996,1,40-49,F,neoplasias,cancer_pulmao_c34,34
1996,1,40-49,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,5
1996,1,40-49,F,neuro_mentais,"",49
1996,1,40-49,F,outras,"",54
1996,1,40-49,F,respiratorio,"",96
1996,1,40-49,F,respiratorio,pneumonia_j12_j18,43
1996,1,40-49,I,circulatorio,cardiomiopatia_i42_i43,2
1996,1,40-49,I,circulatorio,cerebrovascular_i60_i69,1
1996,1,40-49,I,circulatorio,isquemica_outras_i20_i25,1
1996,1,40-49,I,circulatorio,parada_arritmia_i46_i49,1
1996,1,40-49,I,digestivo,"",2
1996,1,40-49,I,endocrino_diabetes,diabetes_e10_e14,1
1996,1,40-49,I,externas,"",1
1996,1,40-49,I,infecciosas,"",2
1996,1,40-49,I,infecciosas,sepse_a40_a41,1
1996,1,40-49,I,mal_definidas,"",5
1996,1,40-49,M,circulatorio,cardiomiopatia_i42_i43,61
1996,1,40-49,M,circulatorio,cardiopatia_mal_definida_i51,23
1996,1,40-49,M,circulatorio,cerebrovascular_i60_i69,309
1996,1,40-49,M,circulatorio,circulatorio_outras,122
1996,1,40-49,M,circulatorio,embolia_pulmonar_i26,17
1996,1,40-49,M,circulatorio,hipertensao_i10,26
1996,1,40-49,M,circulatorio,infarto_agudo_i21_i22,330
1996,1,40-49,M,circulatorio,insuf_cardiaca_i50,69
1996,1,40-49,M,circulatorio,isquemica_outras_i20_i25,46
1996,1,40-49,M,circulatorio,miocardite_i40_i41,1
1996,1,40-49,M,circulatorio,parada_arritmia_i46_i49,13
1996,1,40-49,M,circulatorio,trombose_venosa_i80_i82,4
1996,1,40-49,M,digestivo,"",451
1996,1,40-49,M,endocrino_diabetes,"",29
1996,1,40-49,M,endocrino_diabetes,diabetes_e10_e14,72
1996,1,40-49,M,externas,"",1075
1996,1,40-49,M,geniturinario,"",50
1996,1,40-49,M,infecciosas,"",393
1996,1,40-49,M,infecciosas,sepse_a40_a41,39
1996,1,40-49,M,mal_definidas,"",562
1996,1,40-49,M,neoplasias,cancer_colorretal_c18_c21,22
1996,1,40-49,M,neoplasias,cancer_estomago_c16,46
1996,1,40-49,M,neoplasias,cancer_hematologico_c81_c96,38
1996,1,40-49,M,neoplasias,cancer_mama_c50,2
1996,1,40-49,M,neoplasias,cancer_outros_c00_c97,257
1996,1,40-49,M,neoplasias,cancer_pancreas_c25,16
1996,1,40-49,M,neoplasias,cancer_prostata_c61,3
1996,1,40-49,M,neoplasias,cancer_pulmao_c34,65
1996,1,40-49,M,neoplasias,neoplasia_in_situ_benigna_d00_d48,10
1996,1,40-49,M,neuro_mentais,"",143
1996,1,40-49,M,outras,"",31
1996,1,40-49,M,respiratorio,"",133
1996,1,40-49,M,respiratorio,pneumonia_j12_j18,133
1996,1,50-59,F,circulatorio,cardiomiopatia_i42_i43,59
1996,1,50-59,F,circulatorio,cardiopatia_mal_definida_i51,17
1996,1,50-59,F,circulatorio,cerebrovascular_i60_i69,391
1996,1,50-59,F,circulatorio,circulatorio_outras,110
1996,1,50-59,F,circulatorio,embolia_pulmonar_i26,15
1996,1,50-59,F,circulatorio,hipertensao_i10,37
1996,1,50-59,F,circulatorio,infarto_agudo_i21_i22,246
1996,1,50-59,F,circulatorio,insuf_cardiaca_i50,110
1996,1,50-59,F,circulatorio,isquemica_outras_i20_i25,38
1996,1,50-59,F,circulatorio,miocardite_i40_i41,1
1996,1,50-59,F,circulatorio,parada_arritmia_i46_i49,16
1996,1,50-59,F,circulatorio,trombose_venosa_i80_i82,4
1996,1,50-59,F,digestivo,"",164
1996,1,50-59,F,endocrino_diabetes,"",25
1996,1,50-59,F,endocrino_diabetes,diabetes_e10_e14,182
1996,1,50-59,F,externas,"",134
1996,1,50-59,F,geniturinario,"",65
1996,1,50-59,F,infecciosas,"",120
1996,1,50-59,F,infecciosas,sepse_a40_a41,34
1996,1,50-59,F,mal_definidas,"",453
1996,1,50-59,F,neoplasias,cancer_colorretal_c18_c21,54
1996,1,50-59,F,neoplasias,cancer_estomago_c16,42
1996,1,50-59,F,neoplasias,cancer_hematologico_c81_c96,42
1996,1,50-59,F,neoplasias,cancer_mama_c50,142
1996,1,50-59,F,neoplasias,cancer_outros_c00_c97,361
1996,1,50-59,F,neoplasias,cancer_pancreas_c25,18
1996,1,50-59,F,neoplasias,cancer_pulmao_c34,55
1996,1,50-59,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,6
1996,1,50-59,F,neuro_mentais,"",40
1996,1,50-59,F,outras,"",40
1996,1,50-59,F,respiratorio,"",148
1996,1,50-59,F,respiratorio,pneumonia_j12_j18,61
1996,1,50-59,I,circulatorio,cardiomiopatia_i42_i43,2
1996,1,50-59,I,circulatorio,cardiopatia_mal_definida_i51,1
1996,1,50-59,I,circulatorio,circulatorio_outras,1
1996,1,50-59,I,circulatorio,hipertensao_i10,1
1996,1,50-59,I,circulatorio,infarto_agudo_i21_i22,1
1996,1,50-59,I,circulatorio,insuf_cardiaca_i50,1
1996,1,50-59,I,circulatorio,trombose_venosa_i80_i82,1
1996,1,50-59,I,endocrino_diabetes,"",1
1996,1,50-59,I,externas,"",1
1996,1,50-59,I,mal_definidas,"",8
1996,1,50-59,I,neoplasias,cancer_outros_c00_c97,2
1996,1,50-59,I,outras,"",1
1996,1,50-59,I,respiratorio,"",1
1996,1,50-59,M,circulatorio,cardiomiopatia_i42_i43,89
1996,1,50-59,M,circulatorio,cardiopatia_mal_definida_i51,31
1996,1,50-59,M,circulatorio,cerebrovascular_i60_i69,537
1996,1,50-59,M,circulatorio,circulatorio_outras,154
1996,1,50-59,M,circulatorio,embolia_pulmonar_i26,20
1996,1,50-59,M,circulatorio,hipertensao_i10,39
1996,1,50-59,M,circulatorio,infarto_agudo_i21_i22,512
1996,1,50-59,M,circulatorio,insuf_cardiaca_i50,138
1996,1,50-59,M,circulatorio,isquemica_outras_i20_i25,104
1996,1,50-59,M,circulatorio,miocardite_i40_i41,1
1996,1,50-59,M,circulatorio,parada_arritmia_i46_i49,28
1996,1,50-59,M,circulatorio,trombose_venosa_i80_i82,4
1996,1,50-59,M,digestivo,"",424
1996,1,50-59,M,endocrino_diabetes,"",37
1996,1,50-59,M,endocrino_diabetes,diabetes_e10_e14,156
1996,1,50-59,M,externas,"",660
1996,1,50-59,M,geniturinario,"",75
1996,1,50-59,M,infecciosas,"",290
1996,1,50-59,M,infecciosas,sepse_a40_a41,36
1996,1,50-59,M,mal_definidas,"",705
1996,1,50-59,M,neoplasias,cancer_colorretal_c18_c21,34
1996,1,50-59,M,neoplasias,cancer_estomago_c16,106
1996,1,50-59,M,neoplasias,cancer_hematologico_c81_c96,55
1996,1,50-59,M,neoplasias,cancer_mama_c50,1
1996,1,50-59,M,neoplasias,cancer_outros_c00_c97,413
1996,1,50-59,M,neoplasias,cancer_pancreas_c25,30
1996,1,50-59,M,neoplasias,cancer_prostata_c61,28
1996,1,50-59,M,neoplasias,cancer_pulmao_c34,147
1996,1,50-59,M,neoplasias,neoplasia_in_situ_benigna_d00_d48,13
1996,1,50-59,M,neuro_mentais,"",117
1996,1,50-59,M,outras,"",32
1996,1,50-59,M,respiratorio,"",220
1996,1,50-59,M,respiratorio,pneumonia_j12_j18,126
1996,1,60-69,F,circulatorio,cardiomiopatia_i42_i43,80
1996,1,60-69,F,circulatorio,cardiopatia_mal_definida_i51,31
1996,1,60-69,F,circulatorio,cerebrovascular_i60_i69,608
1996,1,60-69,F,circulatorio,circulatorio_outras,203
1996,1,60-69,F,circulatorio,embolia_pulmonar_i26,26
1996,1,60-69,F,circulatorio,hipertensao_i10,62
1996,1,60-69,F,circulatorio,infarto_agudo_i21_i22,444
1996,1,60-69,F,circulatorio,insuf_cardiaca_i50,223
1996,1,60-69,F,circulatorio,isquemica_outras_i20_i25,112
1996,1,60-69,F,circulatorio,parada_arritmia_i46_i49,47
1996,1,60-69,F,circulatorio,trombose_venosa_i80_i82,10
1996,1,60-69,F,digestivo,"",228
1996,1,60-69,F,endocrino_diabetes,"",52
1996,1,60-69,F,endocrino_diabetes,diabetes_e10_e14,308
1996,1,60-69,F,externas,"",124
1996,1,60-69,F,geniturinario,"",83
1996,1,60-69,F,infecciosas,"",127
1996,1,60-69,F,infecciosas,sepse_a40_a41,47
1996,1,60-69,F,mal_definidas,"",703
1996,1,60-69,F,neoplasias,cancer_colorretal_c18_c21,68
1996,1,60-69,F,neoplasias,cancer_estomago_c16,69
1996,1,60-69,F,neoplasias,cancer_hematologico_c81_c96,58
1996,1,60-69,F,neoplasias,cancer_mama_c50,115
1996,1,60-69,F,neoplasias,cancer_outros_c00_c97,492
1996,1,60-69,F,neoplasias,cancer_pancreas_c25,49
1996,1,60-69,F,neoplasias,cancer_pulmao_c34,109
1996,1,60-69,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,21
1996,1,60-69,F,neuro_mentais,"",42
1996,1,60-69,F,neuro_mentais,alzheimer_g30,4
1996,1,60-69,F,outras,"",49
1996,1,60-69,F,respiratorio,"",271
1996,1,60-69,F,respiratorio,pneumonia_j12_j18,110
1996,1,60-69,I,circulatorio,cerebrovascular_i60_i69,8
1996,1,60-69,I,circulatorio,infarto_agudo_i21_i22,3
1996,1,60-69,I,circulatorio,insuf_cardiaca_i50,1
1996,1,60-69,I,digestivo,"",1
1996,1,60-69,I,endocrino_diabetes,diabetes_e10_e14,2
1996,1,60-69,I,geniturinario,"",2
1996,1,60-69,I,infecciosas,"",1
1996,1,60-69,I,mal_definidas,"",15
1996,1,60-69,I,neoplasias,cancer_estomago_c16,1
1996,1,60-69,I,respiratorio,"",1
1996,1,60-69,I,respiratorio,pneumonia_j12_j18,1
1996,1,60-69,M,circulatorio,cardiomiopatia_i42_i43,110
1996,1,60-69,M,circulatorio,cardiopatia_mal_definida_i51,37
1996,1,60-69,M,circulatorio,cerebrovascular_i60_i69,759
1996,1,60-69,M,circulatorio,circulatorio_outras,273
1996,1,60-69,M,circulatorio,embolia_pulmonar_i26,45
1996,1,60-69,M,circulatorio,hipertensao_i10,59
1996,1,60-69,M,circulatorio,infarto_agudo_i21_i22,773
1996,1,60-69,M,circulatorio,insuf_cardiaca_i50,261
1996,1,60-69,M,circulatorio,isquemica_outras_i20_i25,173
1996,1,60-69,M,circulatorio,miocardite_i40_i41,1
1996,1,60-69,M,circulatorio,parada_arritmia_i46_i49,44
1996,1,60-69,M,circulatorio,trombose_venosa_i80_i82,12
1996,1,60-69,M,digestivo,"",384
1996,1,60-69,M,endocrino_diabetes,"",65
1996,1,60-69,M,endocrino_diabetes,diabetes_e10_e14,218
1996,1,60-69,M,externas,"",397
1996,1,60-69,M,geniturinario,"",121
1996,1,60-69,M,infecciosas,"",198
1996,1,60-69,M,infecciosas,sepse_a40_a41,58
1996,1,60-69,M,mal_definidas,"",991
1996,1,60-69,M,neoplasias,cancer_colorretal_c18_c21,69
1996,1,60-69,M,neoplasias,cancer_estomago_c16,176
1996,1,60-69,M,neoplasias,cancer_hematologico_c81_c96,65
1996,1,60-69,M,neoplasias,cancer_mama_c50,4
1996,1,60-69,M,neoplasias,cancer_outros_c00_c97,544
1996,1,60-69,M,neoplasias,cancer_pancreas_c25,54
1996,1,60-69,M,neoplasias,cancer_prostata_c61,113
1996,1,60-69,M,neoplasias,cancer_pulmao_c34,262
1996,1,60-69,M,neoplasias,neoplasia_in_situ_benigna_d00_d48,20
1996,1,60-69,M,neuro_mentais,"",75
1996,1,60-69,M,neuro_mentais,alzheimer_g30,4
1996,1,60-69,M,outras,"",51
1996,1,60-69,M,respiratorio,"",453
1996,1,60-69,M,respiratorio,pneumonia_j12_j18,166
1996,1,70-79,F,circulatorio,cardiomiopatia_i42_i43,96
1996,1,70-79,F,circulatorio,cardiopatia_mal_definida_i51,26
1996,1,70-79,F,circulatorio,cerebrovascular_i60_i69,841
1996,1,70-79,F,circulatorio,circulatorio_outras,291
1996,1,70-79,F,circulatorio,embolia_pulmonar_i26,38
1996,1,70-79,F,circulatorio,hipertensao_i10,65
1996,1,70-79,F,circulatorio,infarto_agudo_i21_i22,470
1996,1,70-79,F,circulatorio,insuf_cardiaca_i50,354
1996,1,70-79,F,circulatorio,isquemica_outras_i20_i25,167
1996,1,70-79,F,circulatorio,parada_arritmia_i46_i49,65
1996,1,70-79,F,circulatorio,trombose_venosa_i80_i82,17
1996,1,70-79,F,digestivo,"",241
1996,1,70-79,F,endocrino_diabetes,"",66
1996,1,70-79,F,endocrino_diabetes,diabetes_e10_e14,382
1996,1,70-79,F,externas,"",105
1996,1,70-79,F,geniturinario,"",104
1996,1,70-79,F,infecciosas,"",120
1996,1,70-79,F,infecciosas,sepse_a40_a41,58
1996,1,70-79,F,mal_definidas,"",1068
1996,1,70-79,F,neoplasias,cancer_colorretal_c18_c21,75
1996,1,70-79,F,neoplasias,cancer_estomago_c16,71
1996,1,70-79,F,neoplasias,cancer_hematologico_c81_c96,47
1996,1,70-79,F,neoplasias,cancer_mama_c50,106
1996,1,70-79,F,neoplasias,cancer_outros_c00_c97,403
1996,1,70-79,F,neoplasias,cancer_pancreas_c25,40
1996,1,70-79,F,neoplasias,cancer_pulmao_c34,76
1996,1,70-79,F,neoplasias,neoplasia_in_situ_benigna_d00_d48,10
